12.135,-2.88,14.4,3.8263,77.76
12.153,-2.88,13.68,4.7517,77.76
12.173,-2.88,13.68,5.7978,77.76
12.195,-2.88,13.68,6.8005,77.76
12.216,-3.499,13.68,7.6636,77.04
12.238,-3.6,12.96,8.4074,77.04
12.271,-4.32,12.96,9.0729,77.04
12.289,-4.32,12.96,9.6673,76.32
12.33,-4.32,12.24,10.263,76.32
12.349,-5.04,12.24,10.724,75.6
12.393,-5.04,11.52,11.147,74.88
12.415,-5.5399,10.8,11.443,74.16
12.438,-5.76,10.08,11.651,74.16
12.466,-5.76,10.08,11.76,73.44
12.486,-5.76,9.36,11.807,72.72
12.508,-5.76,8.64,11.774,72.72
12.53,-5.76,8.64,11.679,72
12.566,-5.76,7.92,11.525,71.28
12.587,-6.0402,7.2,11.308,71.28
12.606,-6.48,7.2,11.05,70.56
12.627,-6.48,6.48,10.741,70.56
12.646,-6.48,6.48,10.375,69.84
12.672,-6.48,5.76,9.9172,69.84
12.685,-6.48,5.76,9.4132,69.84
12.703,-6.48,5.76,8.8118,69.84
12.722,-5.76,5.76,8.1096,69.84
12.743,-5.193,5.76,7.3062,69.84
12.761,-4.7889,5.76,6.3916,69.84
12.781,-3.0412,5.76,-4.3129,69.84
12.801,-0.87955,5.76,-2.8451,69.84
12.817,0.47122,5.76,-2.1717,69.12
12.838,3.6133,5.04,-1.5198,69.12
12.861,6.7223,5.04,-0.87662,69.12
12.88,9.3795,5.04,-0.29962,69.12
12.907,14.635,5.04,0.17229,69.12
12.921,17.761,5.04,0.55858,69.12
12.942,22.09,5.04,0.93931,69.12
12.959,25.745,5.04,1.2387,69.12
12.984,29.321,5.04,1.3796,69.84
13.01,31.68,5.76,1.3533,69.84
13.037,31.68,5.76,1.2245,69.84
13.045,31.68,5.76,0.83857,70.56
13.059,31.062,6.48,0.26245,71.28
13.081,30.587,7.2,-0.5294,72
13.108,27.804,7.92,-1.4766,73.44
13.122,26.14,9.36,-2.4804,74.16
13.149,23.016,10.08,-3.4689,75.6
13.162,21.7,11.52,-4.4267,77.76
13.177,19.835,13.68,-5.1246,78.48
13.204,16.12,14.4,-5.3146,82.8
13.223,13.882,18.72,-5.6825,84.96
13.238,11.426,20.88,-5.8757,90.72
13.255,9.5114,26.64,-5.7587,93.6
13.274,7.3183,29.52,-5.6035,96.48
13.293,5.943,32.4,-5.206,100.8
13.312,4.3667,36.72,-4.788,102.24
13.334,3.0865,38.16,-4.2844,104.4
13.351,2.8468,40.32,-3.7361,105.12
13.373,2.16,41.04,-3.0403,105.84
13.39,1.3066,41.76,-2.259,105.84
13.413,0.68004,41.76,-1.4751,105.84
13.432,0,41.76,-0.76727,104.4
13.455,0,40.32,-0.19103,103.68
13.472,0,39.6,0.20023,102.96
13.499,0.65233,38.88,0.42997,101.52
13.511,0.72,37.44,0.60287,99.36
13.53,0.72,35.28,0.79211,97.92
13.549,0.72,33.84,1.0869,95.04
13.566,0.72,30.96,1.1401,93.6
13.586,0.040304,29.52,1.0535,91.44
13.605,-0.72,27.36,0.30524,90
13.627,-1.44,25.92,-1.1031,85.68
13.649,-1.44,21.6,-2.9482,82.8
13.685,-2.16,18.72,-4.3143,81.36
13.721,-3.3691,17.28,-5.7704,79.92
13.743,-4.32,15.84,-7.0782,79.2
13.792,-3.6,15.12,-7.2029,79.2
13.815,-3.6,15.12,-8.3023,79.92
13.848,-3.7038,15.84,-8.832,79.92
13.866,-3.6,15.84,-9.6235,80.64
13.883,-3.6,16.56,-10.248,80.64
13.896,-3.6,16.56,-10.586,80.64
13.917,-3.6943,16.56,-10.224,79.92
13.988,-4.32,15.84,-9.7839,78.48
14.041,-1.4467,14.4,-8.8444,76.32
14.067,1.5741,12.24,-7.5454,74.88
14.152,15.596,10.8,-5.9071,74.88
14.177,21.442,10.8,-4.0779,74.88
14.186,23.423,10.8,-2.7197,74.16
14.21,27.42,10.08,-1.7381,74.16
14.233,30.112,10.08,-0.98171,74.16
14.242,31.013,10.08,-0.20787,74.16
14.25,31.467,10.08,0.38826,73.44
14.267,31.734,9.36,0.78693,73.44
14.286,32.4,9.36,1.0308,73.44
14.305,32.334,9.36,1.1904,73.44
14.322,31.68,9.36,1.2949,73.44
14.343,30.913,9.36,1.4788,73.44
14.363,29.226,9.36,1.4809,74.88
14.386,27.71,10.8,1.4443,75.6
14.404,26.66,11.52,1.4284,77.76
14.423,24.866,13.68,1.3093,78.48
14.45,23.351,14.4,1.0704,82.08
14.461,22.693,18,0.94262,84.96
14.481,20.826,20.88,0.76402,93.6
14.5,19.754,29.52,0.66605,96.48
14.529,17.351,32.4,0.54348,98.64
14.542,16.039,34.56,0.55756,101.52
14.566,13.855,37.44,0.55765,103.68
14.585,12.02,39.6,0.5857,103.68
14.606,10.212,39.6,0.62863,103.68
14.624,8.3653,39.6,0.65473,103.68
14.646,6.3339,39.6,0.67481,102.96
